发布日期,岗位标题,岗位描述,地区,公司规模,学历要求,薪资下限,薪资上限
2025-09-07,机器学习工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉机器学习、特征工程、Python等相关技术，具备良好的沟通能力和团队协作精神。,天津,少于50人,博士,15843,26613
2025-09-07,产品经理,负责产品规划和设计，推动产品迭代优化。要求熟悉Axure、需求分析、数据分析等相关技术，具备良好的沟通能力和团队协作精神。,天津,少于50人,硕士,13862,25530
2025-09-07,运维工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉Linux、监控、Docker等相关技术，具备良好的沟通能力和团队协作精神。,上海,少于50人,本科,10497,19200
2025-09-07,产品经理,负责产品规划和设计，推动产品迭代优化。要求熟悉需求分析、Axure、数据分析等相关技术，具备良好的沟通能力和团队协作精神。,武汉,少于50人,硕士,18317,29587
2025-09-08,财务分析师,参与系统架构设计，优化系统性能，提升用户体验。要求熟悉预算编制、财务分析、财务报表等相关技术，具备良好的沟通能力和团队协作精神。,苏州,500-1000人,本科,12306,20402
2025-09-08,算法工程师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉深度学习、Python、算法等相关技术，具备良好的沟通能力和团队协作精神。,重庆,1000人以上,博士,18890,32713
2025-09-09,算法工程师,负责公司核心产品的开发与维护，参与技术方案设计。要求熟悉深度学习、Python、机器学习等相关技术，具备良好的沟通能力和团队协作精神。,北京,150-500人,硕士,19073,32591
2025-09-09,全栈开发工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉MongoDB、JavaScript、Node.js等相关技术，具备良好的沟通能力和团队协作精神。,杭州,1000人以上,本科,15593,26632
2025-09-10,UI设计师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉Figma、Sketch、交互设计等相关技术，具备良好的沟通能力和团队协作精神。,武汉,500-1000人,大专,8018,13253
2025-09-10,运营专员,分析运营数据，优化运营策略和流程。要求熟悉活动策划、运营、用户增长等相关技术，具备良好的沟通能力和团队协作精神。,天津,少于50人,博士,11033,17764
2025-09-10,Python开发工程师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉Django、MySQL、Flask等相关技术，具备良好的沟通能力和团队协作精神。,成都,150-500人,本科,9406,16605
2025-09-10,数据分析师,设计和维护数据报表，监控业务指标变化。要求熟悉Python、SQL、Excel等相关技术，具备良好的沟通能力和团队协作精神。,上海,150-500人,硕士,23909,37220
2025-09-10,前端开发工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉HTML、React、Vue等相关技术，具备良好的沟通能力和团队协作精神。,苏州,150-500人,博士,16998,30245
2025-09-10,前端开发工程师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉TypeScript、React、Vue等相关技术，具备良好的沟通能力和团队协作精神。,深圳,50-150人,硕士,17254,29603
2025-09-11,数据分析师,构建机器学习模型，解决实际业务问题。要求熟悉统计学、SQL、Excel等相关技术，具备良好的沟通能力和团队协作精神。,重庆,500-1000人,本科,11242,18281
2025-09-11,测试工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉自动化测试、性能测试、测试等相关技术，具备良好的沟通能力和团队协作精神。,西安,150-500人,大专,7394,12641
2025-09-11,UI设计师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉用户体验、UI设计、交互设计等相关技术，具备良好的沟通能力和团队协作精神。,成都,1000人以上,博士,23698,37305
2025-09-11,UI设计师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉UI设计、用户体验、Figma等相关技术，具备良好的沟通能力和团队协作精神。,深圳,50-150人,硕士,21003,31808
2025-09-11,产品经理,分析用户需求和市场动态，制定产品发展策略。要求熟悉需求分析、数据分析、产品设计等相关技术，具备良好的沟通能力和团队协作精神。,深圳,150-500人,大专,15107,27106
2025-09-12,技术支持工程师,负责公司核心产品的开发与维护，参与技术方案设计。要求熟悉问题排查、文档编写、技术支持等相关技术，具备良好的沟通能力和团队协作精神。,西安,少于50人,硕士,9144,16392
2025-09-12,UI设计师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉Sketch、用户体验、Figma等相关技术，具备良好的沟通能力和团队协作精神。,深圳,50-150人,大专,11213,17862
2025-09-12,市场经理,分析市场趋势和竞争对手，制定市场策略。要求熟悉渠道拓展、品牌建设、活动策划等相关技术，具备良好的沟通能力和团队协作精神。,苏州,500-1000人,大专,11358,21072
2025-09-12,销售代表,分析市场趋势和竞争对手，制定市场策略。要求熟悉业绩目标、客户关系、商务谈判等相关技术，具备良好的沟通能力和团队协作精神。,深圳,1000人以上,本科,39537,69535
2025-09-12,架构师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉微服务、性能优化、系统架构等相关技术，具备良好的沟通能力和团队协作精神。,西安,150-500人,硕士,13568,22095
2025-09-13,市场经理,负责市场推广和品牌建设，拓展市场渠道。要求熟悉渠道拓展、市场营销、活动策划等相关技术，具备良好的沟通能力和团队协作精神。,广州,1000人以上,硕士,24215,44805
2025-09-14,Java后端开发,参与系统架构设计，优化系统性能，提升用户体验。要求熟悉Dubbo、MySQL、Java等相关技术，具备良好的沟通能力和团队协作精神。,广州,50-150人,博士,18582,33629
2025-09-14,Java后端开发,参与系统架构设计，优化系统性能，提升用户体验。要求熟悉MySQL、Redis、SpringBoot等相关技术，具备良好的沟通能力和团队协作精神。,上海,150-500人,本科,13859,24098
2025-09-14,产品经理,负责产品规划和设计，推动产品迭代优化。要求熟悉产品设计、需求分析、用户研究等相关技术，具备良好的沟通能力和团队协作精神。,上海,50-150人,硕士,25037,44005
2025-09-14,项目经理,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉进度控制、团队协调、项目管理等相关技术，具备良好的沟通能力和团队协作精神。,广州,500-1000人,博士,38748,64882
2025-09-14,财务分析师,参与系统架构设计，优化系统性能，提升用户体验。要求熟悉财务分析、财务报表、Excel等相关技术，具备良好的沟通能力和团队协作精神。,广州,150-500人,大专,11478,18517
2025-09-15,全栈开发工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉React、Node.js、MongoDB等相关技术，具备良好的沟通能力和团队协作精神。,成都,50-150人,硕士,13156,22047
2025-09-15,UI设计师,负责公司核心产品的开发与维护，参与技术方案设计。要求熟悉用户体验、UI设计、交互设计等相关技术，具备良好的沟通能力和团队协作精神。,南京,50-150人,大专,7599,12653
2025-09-16,运维工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉监控、Linux、Docker等相关技术，具备良好的沟通能力和团队协作精神。,天津,150-500人,大专,8055,13686
2025-09-16,运营专员,负责日常运营工作，提升用户活跃度和留存率。要求熟悉运营、数据分析、用户增长等相关技术，具备良好的沟通能力和团队协作精神。,上海,500-1000人,硕士,15266,24417
2025-09-16,UI设计师,参与系统架构设计，优化系统性能，提升用户体验。要求熟悉Sketch、用户体验、Figma等相关技术，具备良好的沟通能力和团队协作精神。,重庆,1000人以上,硕士,17431,26166
2025-09-18,数据科学家,构建机器学习模型，解决实际业务问题。要求熟悉机器学习、深度学习、PyTorch等相关技术，具备良好的沟通能力和团队协作精神。,天津,50-150人,大专,16565,26596
2025-09-18,架构师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉微服务、技术选型、系统架构等相关技术，具备良好的沟通能力和团队协作精神。,西安,1000人以上,硕士,16679,26911
2025-09-18,销售代表,策划营销活动，提升产品知名度和市场份额。要求熟悉客户关系、商务谈判、销售等相关技术，具备良好的沟通能力和团队协作精神。,苏州,500-1000人,硕士,14361,24885
2025-09-19,技术支持工程师,负责公司核心产品的开发与维护，参与技术方案设计。要求熟悉技术支持、问题排查、客户沟通等相关技术，具备良好的沟通能力和团队协作精神。,杭州,少于50人,博士,21090,35165
2025-09-21,前端开发工程师,参与需求分析，提供技术解决方案，推动项目落地。要求熟悉CSS、JavaScript、Vue等相关技术，具备良好的沟通能力和团队协作精神。,广州,500-1000人,本科,6354,11193
2025-09-21,财务分析师,负责公司核心产品的开发与维护，参与技术方案设计。要求熟悉财务分析、财务报表、Excel等相关技术，具备良好的沟通能力和团队协作精神。,南京,150-500人,大专,11805,17884
2025-09-21,算法工程师,负责后端服务开发，确保代码质量和系统稳定性。要求熟悉算法、Python、数据结构等相关技术，具备良好的沟通能力和团队协作精神。,南京,50-150人,大专,9014,14789
